Date,Source,Campaign,Impressions,Spend,Clicks,AdGroup,Ad
2023-09-27,Facebook Ads,15.07.23b_DE,308,10.75,14,b,bloggersvideo5
2023-09-27,Facebook Ads,03.07.23women,1100,11.28,40,women,bloggersvideo4com
2023-09-27,Facebook Ads,24.09.23retargeting_DE,750,10.21,18,retargeting,bloggersvideo5
2023-09-27,Facebook Ads,12.09.23interests_Uxui_DE,8,0.04,0,interest_work_WebDev,b1comwebdev
2023-09-27,Tiktok Ads,12.07.2023wide_DE,288,1.54,1,wide,v9com
2023-09-27,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com
2023-09-27,Facebook Ads,02.07.23wide_DE,240,2.96,2,wide,bloggersvideo1com
2023-09-27,Facebook Ads,,0,0.0,0,,
2023-09-27,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v10
2023-09-27,Facebook Ads,07.07.23LAL_DE,1111,12.7,49,LAL1,bloggersvideo4com
2023-09-27,Facebook Ads,12.09.23interests_Uxui_DE,414,5.63,18,interest_programming_WebDev,bloggersvideo5
2023-09-27,Tiktok Ads,,0,0.0,0,,
2023-09-27,Facebook Ads,12.09.23interests_Uxui_DE,10,0.02,0,interest_work_WebDev,v11comwebdev
2023-09-27,Facebook Ads,03.07.23women,36,0.43,2,women,bloggersvideo3com
2023-09-27,Facebook Ads,02.07.23wide_DE,25,0.48,0,wide,bloggersvideo2com
2023-09-27,Telegram posts,,0,0.0,0,,
2023-09-27,Youtube Ads,youtube_shorts_DE,30174,23.63,212,Com_august,ad_da_1
2023-09-27,Tiktok Ads,12.07.2023wide_DE,4645,17.3,48,wide,bloggersvideo4com
2023-09-27,Facebook Ads,04.07.23recentlymoved_DE,45,0.34,3,recentlymoved,bloggersvideo3com
2023-09-27,Facebook Ads,04.07.23recentlymoved_DE,1032,11.39,29,recentlymoved,bloggersvideo4com
2023-09-27,Youtube Ads,youtube_shorts_DE,45423,9.01,481,Com_august,ad_gov_1
2023-09-27,Telegram posts,,1061,4.25,40,,
2023-09-27,Facebook Ads,02.07.23wide_DE,353,6.73,6,wide,b6
2023-09-27,Facebook Ads,02.07.23wide_DE,77,1.18,2,wide,v7com
2023-09-28,Facebook Ads,15.07.23b_DE,55,1.78,3,b,b6
2023-09-28,SMM,,0,0.0,11,,
2023-09-28,Youtube Ads,youtube_shorts_DE,32110,21.14,284,Com_august,ad_da_1
2023-09-28,Facebook Ads,02.07.23wide_DE,36,0.59,3,wide,bloggersvideo2com
2023-09-28,Google Ads,performancemax_eng_DE,67517,106.85,519,,
2023-09-28,Webinar,,0,0.0,0,,
2023-09-28,Tiktok Ads,12.07.2023wide_DE,5242,18.22,54,wide,bloggersvideo4com
2023-09-28,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v10com
2023-09-28,Facebook Ads,02.07.23wide_DE,169,2.84,5,wide,b7
2023-09-28,Bloggers,,0,0.0,0,,
2023-09-28,Facebook Ads,02.07.23wide_DE,130,1.37,0,wide,v7com
2023-09-28,Organic,,0,0.0,175,,
2023-09-28,Google Ads,,0,0.0,0,,
2023-09-28,Tiktok Ads,12.07.2023wide_DE,331,1.28,0,wide,v9com
2023-09-28,Facebook Ads,02.07.23wide_DE,271,2.7,4,wide,bloggersvideo1com
2023-09-28,Facebook Ads,07.07.23LAL_DE,1156,11.82,39,LAL1,bloggersvideo4com
2023-09-28,Tiktok Ads,12.07.2023wide_DE,175,0.93,1,wide,bloggersvideo1com
2023-09-28,Facebook Ads,07.07.23LAL_DE,80,0.82,1,LAL1,bloggersvideo3com
2023-09-28,Facebook Ads,02.07.23wide_DE,472,7.5,4,wide,v9com
2023-09-28,Tiktok Ads,,0,0.0,0,,
2023-09-28,Facebook Ads,15.07.23b_DE,11,0.34,0,b,v11comwebdev
2023-09-28,Facebook Ads,07.07.23LAL_DE,4,0.11,0,LAL1,bloggersvideo1com
2023-09-28,Facebook Ads,12.09.23interests_Uxui_DE,7,0.02,0,interest_work_WebDev,b1comwebdev
2023-09-28,Facebook Ads,04.07.23recentlymoved_DE,953,10.92,44,recentlymoved,bloggersvideo4com
2023-09-28,Tiktok Ads,12.07.2023wide_DE,121,0.46,0,wide,v7com
2023-09-28,Google Ads,brand_search_eng_DE,59,14.8,19,,
2023-09-28,Facebook Ads,04.07.23recentlymoved_DE,57,0.7,2,recentlymoved,bloggersvideo3com
2023-09-28,Facebook Ads,03.07.23women,1105,11.22,34,women,bloggersvideo4com
2023-09-28,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com
2023-09-28,Facebook Ads,03.07.23women,27,0.49,1,women,bloggersvideo3com
2023-09-28,Tiktok Ads,12.07.2023wide_DE,127,0.76,1,wide,v11
2023-09-28,Google Ads,discovery_DE,29470,58.27,335,,
2023-09-28,Facebook Ads,02.07.23wide_DE,307,4.74,10,wide,b6
2023-09-28,Tiktok Ads,12.07.2023wide_DE,613,2.74,3,wide,bloggersvideo3com
2023-09-28,Facebook Ads,24.09.23retargeting_DE,4,0.13,0,retargeting,v11comwebdev
2023-09-28,Facebook Ads,02.07.23wide_DE,1,0.01,0,wide,b5
2023-09-28,Tiktok Ads,12.07.2023wide_DE,83,0.61,0,wide,v3
2023-09-28,Youtube Ads,,0,0.0,0,,
2023-09-28,Telegram posts,,1061,4.25,40,,
2023-09-28,Facebook Ads,12.09.23interests_Uxui_DE,577,7.52,20,interest_programming_WebDev,bloggersvideo5
2023-09-28,Facebook Ads,24.09.23retargeting_DE,812,9.89,23,retargeting,bloggersvideo5
2023-09-28,Facebook Ads,04.07.23recentlymoved_DE,1,0.0,0,recentlymoved,bloggersvideo2com
2023-09-28,Telegram posts,,0,0.0,0,,
2023-09-28,CRM,,0,0.0,18,,
2023-09-28,Facebook Ads,15.07.23b_DE,330,9.43,13,b,bloggersvideo5
2023-09-28,SMM,,368,5.71,0,promoposts_b,promo2
2023-09-28,Youtube Ads,youtube_shorts_DE,34820,6.8,325,Com_august,ad_gov_1
2023-09-28,Youtube Ads,youtube_shorts_DE,36908,9.24,240,Com_august,ad_blogger_2
2023-09-28,SMM,,393,6.13,0,promoposts_b,promo1
2023-09-28,Facebook Ads,12.09.23interests_Uxui_DE,339,4.12,11,interest_work_WebDev,bloggersvideo5
2023-09-28,Facebook Ads,12.09.23interests_Uxui_DE,9,0.08,0,interest_work_WebDev,v11comwebdev
2023-09-28,Facebook Ads,,0,0.0,0,,
2023-09-29,Google Ads,,0,0.0,0,,
2023-09-29,Facebook Ads,07.07.23LAL_DE,1,0.01,0,LAL1,bloggersvideo1com
2023-09-29,Facebook Ads,07.07.23LAL_DE,2,0.17,0,LAL1,b7
2023-09-29,Google Ads,discovery_DE,32189,52.0,350,,
2023-09-29,Tiktok Ads,12.07.2023wide_DE,1315,5.19,16,wide,bloggersvideo3com
2023-09-29,Tiktok Ads,12.07.2023wide_DE,3621,14.4,33,wide,bloggersvideo4com
2023-09-29,Tiktok Ads,12.07.2023wide_DE,525,2.08,3,wide,v9com
2023-09-29,Google Ads,brand_search_eng_DE,46,22.5,12,,
2023-09-29,Facebook Ads,15.07.23b_DE,349,9.96,11,b,bloggersvideo5
2023-09-29,Bloggers,,0,0.0,0,,
2023-09-29,Facebook Ads,02.07.23wide_DE,37,0.47,0,wide,bloggersvideo2com
2023-09-29,Google Ads,performancemax_eng_DE,47772,78.02,409,,
2023-09-29,Tiktok Ads,12.07.2023wide_DE,210,1.08,2,wide,v11
2023-09-29,Youtube Ads,youtube_shorts_DE,17740,13.9,135,Com_august,ad_blogger_4
2023-09-29,Facebook Ads,15.07.23b_DE,12,0.36,1,b,v11comwebdev
2023-09-29,SMM,,0,0.0,18,,
2023-09-29,Youtube Ads,youtube_shorts_DE,7717,2.34,58,Com_august,bloggersvideo4
2023-09-29,Youtube Ads,youtube_shorts_DE,19259,3.94,145,Com_august,ad_gov_1
2023-09-29,SMM,,254,4.26,0,promoposts_b,promo1
2023-09-29,Facebook Ads,24.09.23retargeting_DE,2,0.01,0,retargeting,v11comwebdev
2023-09-29,Facebook Ads,24.09.23retargeting_DE,897,9.84,25,retargeting,bloggersvideo5
2023-09-29,Webinar,,0,0.0,0,,
2023-09-29,Facebook Ads,02.07.23wide_DE,438,6.98,8,wide,b6
2023-09-29,Organic,,0,0.0,114,,
2023-09-29,Facebook Ads,12.09.23interests_Uxui_DE,546,6.5,19,interest_programming_WebDev,bloggersvideo5
2023-09-29,CRM,,0,0.0,31,,
2023-09-29,Facebook Ads,02.07.23wide_DE,3,0.01,0,wide,b8
2023-09-29,SMM,,482,7.34,0,promoposts_b,promo2
2023-09-29,Facebook Ads,03.07.23women,27,0.24,0,women,bloggersvideo3com
2023-09-29,Tiktok Ads,12.07.2023wide_DE,220,1.17,0,wide,bloggersvideo1com
2023-09-29,Facebook Ads,04.07.23recentlymoved_DE,1,0.02,0,recentlymoved,v9com
2023-09-29,Facebook Ads,12.09.23interests_Uxui_DE,10,0.05,0,interest_work_WebDev,b1comwebdev
2023-09-29,Tiktok Ads,12.07.2023wide_DE,82,0.53,2,wide,v3
2023-09-29,Tiktok Ads,12.07.2023wide_DE,128,0.55,1,wide,v7com
2023-09-29,Facebook Ads,02.07.23wide_DE,279,4.48,1,wide,v9com
2023-09-29,Facebook Ads,02.07.23wide_DE,101,1.07,1,wide,v7com
2023-09-29,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v10com
2023-09-29,Facebook Ads,07.07.23LAL_DE,65,0.56,0,LAL1,bloggersvideo3com
2023-09-29,Facebook Ads,,0,0.0,0,,
2023-09-29,Facebook Ads,12.09.23interests_Uxui_DE,6,0.06,0,interest_work_WebDev,v11comwebdev
2023-09-29,Facebook Ads,02.07.23wide_DE,371,3.72,7,wide,bloggersvideo1com
2023-09-29,Facebook Ads,03.07.23women,919,11.42,32,women,bloggersvideo4com
2023-09-29,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com
2023-09-29,Facebook Ads,04.07.23recentlymoved_DE,825,11.28,44,recentlymoved,bloggersvideo4com
2023-09-29,Facebook Ads,15.07.23b_DE,56,1.26,0,b,b6
2023-09-29,Telegram posts,,1061,4.25,40,,
2023-09-29,Youtube Ads,youtube_shorts_DE,22700,13.64,165,Com_august,ad_da_1
2023-09-29,Telegram posts,,0,0.0,0,,
2023-09-29,Facebook Ads,02.07.23wide_DE,210,2.66,2,wide,b7
2023-09-29,Facebook Ads,04.07.23recentlymoved_DE,58,0.52,2,recentlymoved,bloggersvideo3com
2023-09-29,Facebook Ads,07.07.23LAL_DE,973,11.94,50,LAL1,bloggersvideo4com
2023-09-29,Tiktok Ads,,0,0.0,0,,
2023-09-29,Facebook Ads,12.09.23interests_Uxui_DE,410,5.08,16,interest_work_WebDev,bloggersvideo5
2023-09-29,Youtube Ads,youtube_shorts_DE,17974,2.33,134,Com_august,ad_blogger_2
2023-09-29,Youtube Ads,,0,0.0,0,,
2023-09-30,Tiktok Ads,12.07.2023wide_DE,156,0.65,1,wide,v7com
2023-09-30,Facebook Ads,02.07.23wide_DE,3,0.07,0,wide,b5
2023-09-30,Google Ads,discovery_DE,29636,37.84,319,,
2023-09-30,Facebook Ads,07.07.23LAL_DE,1,0.04,0,LAL1,v3
2023-09-30,Google Ads,brand_search_eng_DE,30,14.97,11,,
2023-09-30,Tiktok Ads,12.07.2023wide_DE,207,1.06,2,wide,v11
2023-09-30,Google Ads,,0,0.0,0,,
2023-09-30,Facebook Ads,15.07.23b_DE,30,0.96,1,b,v11comwebdev
2023-09-30,Bloggers,,0,0.0,0,,
2023-09-30,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v12
2023-09-30,Facebook Ads,03.07.23women,1101,11.51,45,women,bloggersvideo4com
2023-09-30,Facebook Ads,04.07.23recentlymoved_DE,984,11.18,27,recentlymoved,bloggersvideo4com
2023-09-30,Tiktok Ads,12.07.2023wide_DE,3374,13.86,29,wide,bloggersvideo4com
2023-09-30,Tiktok Ads,,0,0.0,0,,
2023-09-30,Facebook Ads,07.07.23LAL_DE,38,0.28,1,LAL1,bloggersvideo3com
2023-09-30,Facebook Ads,12.09.23interests_Uxui_DE,694,7.28,23,interest_work_WebDev,bloggersvideo5
2023-09-30,Facebook Ads,02.07.23wide_DE,212,4.2,2,wide,v9com
2023-09-30,Tiktok Ads,12.07.2023wide_DE,1755,6.43,15,wide,bloggersvideo3com
2023-09-30,Youtube Ads,youtube_shorts_DE,13237,3.6,137,Com_august,ad_da_1
2023-09-30,Facebook Ads,15.07.23b_DE,45,1.16,0,b,b6
2023-09-30,Facebook Ads,02.07.23wide_DE,1,0.0,0,wide,v3
2023-09-30,Facebook Ads,15.07.23b_DE,0,0.0,0,b,b7
2023-09-30,Tiktok Ads,12.07.2023wide_DE,209,0.99,2,wide,bloggersvideo1com
2023-09-30,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v10
2023-09-30,Facebook Ads,24.09.23retargeting_DE,911,10.19,29,retargeting,bloggersvideo5
2023-09-30,Facebook Ads,02.07.23wide_DE,295,4.76,5,wide,b6
2023-09-30,Facebook Ads,07.07.23LAL_DE,1,0.01,0,LAL1,b6
2023-09-30,Facebook Ads,15.07.23b_DE,355,8.95,6,b,bloggersvideo5
2023-09-30,Telegram posts,,0,0.0,0,,
2023-09-30,Facebook Ads,02.07.23wide_DE,3,0.02,0,wide,b8
2023-09-30,Youtube Ads,,0,0.0,0,,
2023-09-30,Facebook Ads,12.09.23interests_Uxui_DE,5,0.04,0,interest_work_WebDev,b1comwebdev
2023-09-30,Youtube Ads,youtube_shorts_DE,9873,0.61,79,Com_august,ad_gov_1
2023-09-30,Youtube Ads,youtube_shorts_DE,11860,0.9,79,Com_august,ad_blogger_2
2023-09-30,SMM,,341,5.41,0,promoposts_b,promo2
2023-09-30,Facebook Ads,03.07.23women,29,0.28,1,women,bloggersvideo3com
2023-09-30,Facebook Ads,02.07.23wide_DE,136,2.03,1,wide,b7
2023-09-30,Facebook Ads,04.07.23recentlymoved_DE,78,0.62,2,recentlymoved,bloggersvideo3com
2023-09-30,Telegram posts,,1061,4.25,40,,
2023-09-30,Youtube Ads,youtube_shorts_DE,5401,2.65,58,Com_august,bloggersvideo4
2023-09-30,Tiktok Ads,12.07.2023wide_DE,487,1.68,2,wide,v9com
2023-09-30,Facebook Ads,02.07.23wide_DE,637,6.85,7,wide,bloggersvideo1com
2023-09-30,Youtube Ads,youtube_shorts_DE,18008,26.66,136,Com_august,ad_blogger_4
2023-09-30,SMM,,0,0.0,25,,
2023-09-30,Facebook Ads,12.09.23interests_Uxui_DE,5,0.02,0,interest_work_WebDev,v11comwebdev
2023-09-30,Facebook Ads,07.07.23LAL_DE,1199,12.49,30,LAL1,bloggersvideo4com
2023-09-30,Facebook Ads,12.09.23interests_Uxui_DE,402,4.52,10,interest_programming_WebDev,bloggersvideo5
2023-09-30,Facebook Ads,,0,0.0,0,,
2023-09-30,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com
2023-09-30,Facebook Ads,02.07.23wide_DE,84,0.82,2,wide,v7com
2023-09-30,Google Ads,performancemax_eng_DE,22356,52.85,229,,
2023-09-30,Facebook Ads,02.07.23wide_DE,66,1.03,1,wide,bloggersvideo2com
2023-09-30,SMM,,378,7.02,0,promoposts_b,promo1
2023-09-30,Webinar,,0,0.0,0,,
2023-09-30,Tiktok Ads,12.07.2023wide_DE,78,0.33,1,wide,v3
2023-09-30,CRM,,0,0.0,13,,
2023-09-30,Organic,,0,0.0,68,,
2023-10-01,Facebook Ads,04.07.23recentlymoved_DE,58,0.36,2,recentlymoved,bloggersvideo3com
2023-10-01,Facebook Ads,07.07.23LAL_DE,1,0.0,0,LAL1,b7
2023-10-01,Tiktok Ads,12.07.2023wide_DE,5459,14.51,82,wide,bloggersvideo4com
2023-10-01,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v11
2023-10-01,Facebook Ads,07.07.23LAL_DE,1,0.0,0,LAL1,b6
2023-10-01,Youtube Ads,youtube_shorts_DE,22923,5.52,233,Com_august,ad_da_1
2023-10-01,Facebook Ads,02.07.23wide_DE,11,0.02,0,wide,v3
2023-10-01,Facebook Ads,04.07.23recentlymoved_DE,1176,12.42,41,recentlymoved,bloggersvideo4com
2023-10-01,Telegram posts,,1061,4.25,26,,
2023-10-01,Youtube Ads,youtube_shorts_DE,14118,0.78,118,Com_august,ad_gov_1
2023-10-01,Tiktok Ads,12.07.2023wide_DE,227,0.89,3,wide,v11
2023-10-01,Youtube Ads,youtube_shorts_DE,3768,4.5,40,Com_august,bloggersvideo4
2023-10-01,Facebook Ads,15.07.23b_DE,32,1.14,1,b,b6
2023-10-01,Facebook Ads,02.07.23wide_DE,507,6.05,7,wide,bloggersvideo1com
2023-10-01,Facebook Ads,15.07.23b_DE,16,1.04,1,b,v11comwebdev
2023-10-01,Youtube Ads,youtube_shorts_DE,19552,1.31,153,Com_august,ad_blogger_2
2023-10-01,Bloggers,,0,0.0,0,,
2023-10-01,Facebook Ads,12.09.23interests_Uxui_DE,347,3.55,9,interest_programming_WebDev,bloggersvideo5
2023-10-01,Google Ads,discovery_DE,28405,46.25,411,,
2023-10-01,Tiktok Ads,12.07.2023wide_DE,162,0.57,2,wide,v7com
2023-10-01,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v10com
2023-10-01,Google Ads,,0,0.0,0,,
2023-10-01,Facebook Ads,07.07.23LAL_DE,59,0.72,0,LAL1,bloggersvideo3com
2023-10-01,CRM,,0,0.0,9,,
2023-10-01,Organic,,0,0.0,76,,
2023-10-01,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v10
2023-10-01,Offline,,0,0.0,0,,
2023-10-01,Facebook Ads,02.07.23wide_DE,206,2.35,2,wide,b7
2023-10-01,Tiktok Ads,12.07.2023wide_DE,351,1.04,3,wide,v9com
2023-10-01,Facebook Ads,02.07.23wide_DE,9,0.1,0,wide,b5
2023-10-01,Facebook Ads,02.07.23wide_DE,382,5.51,8,wide,b6
2023-10-01,Facebook Ads,24.09.23retargeting_DE,1215,11.05,37,retargeting,bloggersvideo5
2023-10-01,SMM,,306,5.71,0,promoposts_b,promo1
2023-10-01,Facebook Ads,02.07.23wide_DE,114,2.04,2,wide,v7com
2023-10-01,Facebook Ads,15.07.23b_DE,429,11.36,16,b,bloggersvideo5
2023-10-01,Youtube Ads,youtube_shorts_DE,15721,26.33,142,Com_august,ad_blogger_4
2023-10-01,Telegram posts,,0,0.0,0,,
2023-10-01,SMM,,460,7.04,0,promoposts_b,promo2
2023-10-01,Facebook Ads,12.09.23interests_Uxui_DE,1043,9.1,32,interest_work_WebDev,bloggersvideo5
2023-10-01,Tiktok Ads,12.07.2023wide_DE,68,0.39,2,wide,v3
2023-10-01,Facebook Ads,12.09.23interests_Uxui_DE,3,0.02,0,interest_work_WebDev,b1comwebdev
2023-10-01,Facebook Ads,03.07.23women,1424,12.37,52,women,bloggersvideo4com
2023-10-01,Youtube Ads,,0,0.0,0,,
2023-10-01,SMM,,0,0.0,18,,
2023-10-01,Facebook Ads,03.07.23women,31,0.32,0,women,bloggersvideo3com
2023-10-01,Webinar,,0,0.0,0,,
2023-10-01,Facebook Ads,02.07.23wide_DE,170,2.98,5,wide,v9com
2023-10-01,Tiktok Ads,,0,0.0,0,,
2023-10-01,Facebook Ads,,0,0.0,0,,
2023-10-01,Facebook Ads,02.07.23wide_DE,65,0.97,1,wide,b8
2023-10-01,Tiktok Ads,12.07.2023wide_DE,191,0.7,0,wide,bloggersvideo1com
2023-10-01,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com
2023-10-01,Google Ads,performancemax_eng_DE,42187,77.84,475,,
2023-10-01,Google Ads,brand_search_eng_DE,65,28.37,18,,
2023-10-01,Facebook Ads,07.07.23LAL_DE,1523,13.02,32,LAL1,bloggersvideo4com
2023-10-01,Facebook Ads,02.07.23wide_DE,83,1.44,2,wide,bloggersvideo2com
2023-10-01,Facebook Ads,12.09.23interests_Uxui_DE,4,0.02,0,interest_work_WebDev,v11comwebdev
2023-10-01,Tiktok Ads,12.07.2023wide_DE,2111,6.89,22,wide,bloggersvideo3com
2023-10-02,Organic,,0,0.0,119,,
2023-10-02,Webinar,,0,0.0,0,,
2023-10-02,SMM,,352,6.06,0,promoposts_b,promo1
2023-10-02,Facebook Ads,04.07.23recentlymoved_DE,151,1.27,4,recentlymoved,bloggersvideo3com
2023-10-02,Bloggers,,0,0.0,0,,
2023-10-02,Facebook Ads,02.07.23wide_DE,123,2.06,8,wide,b8
2023-10-02,SMM,,0,0.0,18,,
2023-10-02,Tiktok Ads,12.07.2023wide_DE,135,0.57,1,wide,v7com
2023-10-02,Facebook Ads,,0,0.0,0,,
2023-10-02,Bloggers,,0,0.0,1,,
2023-10-02,Facebook Ads,02.07.23wide_DE,123,2.62,2,wide,bloggersvideo2com
2023-10-02,Youtube Ads,youtube_shorts_DE,3877,6.14,45,Com_august,bloggersvideo4
2023-10-02,CRM,,0,0.0,6,,
2023-10-02,Facebook Ads,12.09.23interests_Uxui_DE,2,0.01,0,interest_work_WebDev,v11comwebdev
2023-10-02,SMM,,385,6.11,0,promoposts_b,promo2
2023-10-02,Youtube Ads,,0,0.0,0,,
2023-10-02,Youtube Ads,youtube_shorts_DE,19996,1.38,130,Com_august,ad_blogger_2
2023-10-02,Facebook Ads,12.09.23interests_Uxui_DE,3,0.0,0,interest_work_WebDev,b1comwebdev
2023-10-02,Facebook Ads,12.09.23interests_Uxui_DE,259,2.29,6,interest_programming_WebDev,bloggersvideo5
2023-10-02,Tiktok Ads,12.07.2023wide_DE,119,0.48,1,wide,bloggersvideo1com
2023-10-02,Youtube Ads,youtube_shorts_DE,17097,1.06,136,Com_august,ad_gov_1
2023-10-02,Youtube Ads,youtube_shorts_DE,18425,26.99,133,Com_august,ad_blogger_4
2023-10-02,Telegram posts,,1061,4.25,26,,
2023-10-02,Facebook Ads,24.09.23retargeting_DE,985,10.55,29,retargeting,bloggersvideo5
2023-10-02,Facebook Ads,02.07.23wide_DE,478,7.18,12,wide,b6
2023-10-02,Facebook Ads,03.07.23women,1270,11.9,43,women,bloggersvideo4com
2023-10-02,Facebook Ads,02.07.23wide_DE,51,0.73,0,wide,v7com
2023-10-02,Facebook Ads,12.09.23interests_Uxui_DE,1111,10.03,37,interest_work_WebDev,bloggersvideo5
2023-10-02,Facebook Ads,02.07.23wide_DE,185,2.1,0,wide,b7
2023-10-02,Tiktok Ads,12.07.2023wide_DE,144,0.7,3,wide,v11
2023-10-02,Youtube Ads,youtube_shorts_DE,19924,4.51,169,Com_august,ad_da_1
2023-10-02,Telegram posts,,0,0.0,0,,
2023-10-02,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com
2023-10-02,Facebook Ads,03.07.23women,41,0.35,1,women,bloggersvideo3com
2023-10-02,Offline,,0,0.0,0,,
2023-10-02,Tiktok Ads,12.07.2023wide_DE,237,0.91,1,wide,v9com
2023-10-02,Google Ads,discovery_DE,4170,9.37,52,,
2023-10-02,Google Ads,,0,0.0,0,,
2023-10-02,Facebook Ads,04.07.23recentlymoved_DE,1160,11.06,46,recentlymoved,bloggersvideo4com
2023-10-02,Facebook Ads,15.07.23b_DE,486,10.49,15,b,bloggersvideo5
2023-10-02,Facebook Ads,15.07.23b_DE,28,0.83,0,b,b6
2023-10-02,Google Ads,brand_search_eng_DE,42,19.26,11,,
2023-10-02,Tiktok Ads,12.07.2023wide_DE,4628,17.63,44,wide,bloggersvideo4com
2023-10-02,Tiktok Ads,,0,0.0,0,,
2023-10-02,Facebook Ads,02.07.23wide_DE,28,0.64,0,wide,v9com
2023-10-02,Google Ads,performancemax_eng_DE,23611,55.2,237,,
2023-10-02,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v11
2023-10-02,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v10com
2023-10-02,Facebook Ads,15.07.23b_DE,23,0.7,1,b,v11comwebdev
2023-10-02,Facebook Ads,02.07.23wide_DE,16,0.18,0,wide,b5
2023-10-02,Facebook Ads,02.07.23wide_DE,120,1.33,0,wide,v3
2023-10-02,Facebook Ads,07.07.23LAL_DE,76,1.08,3,LAL1,bloggersvideo3com
2023-10-02,Facebook Ads,02.07.23wide_DE,326,4.02,3,wide,bloggersvideo1com
2023-10-02,Tiktok Ads,12.07.2023wide_DE,802,4.02,8,wide,bloggersvideo3com
2023-10-02,Tiktok Ads,12.07.2023wide_DE,107,0.69,1,wide,v3
2023-10-02,Facebook Ads,07.07.23LAL_DE,1317,12.48,44,LAL1,bloggersvideo4com
2023-10-03,Tiktok Ads,12.07.2023wide_DE,376,1.39,2,wide,v9com
2023-10-03,Google Ads,,0,0.0,0,,
2023-10-03,Facebook Ads,15.07.23b_DE,433,9.82,6,b,bloggersvideo5
2023-10-03,Bloggers,,0,0.0,0,,
2023-10-03,CRM,,0,0.0,14,,
2023-10-03,Facebook Ads,24.09.23retargeting_DE,1099,10.22,29,retargeting,bloggersvideo5
2023-10-03,Google Ads,discovery_DE,32039,57.12,345,,
2023-10-03,Google Ads,performancemax_eng_DE,16319,43.83,195,,
2023-10-03,Tiktok Ads,12.07.2023wide_DE,183,0.66,1,wide,bloggersvideo1com
2023-10-03,Google Ads,brand_search_eng_DE,49,26.25,9,,
2023-10-03,Facebook Ads,02.07.23wide_DE,249,3.72,8,wide,b8
2023-10-03,Facebook Ads,04.07.23recentlymoved_DE,1148,9.42,25,recentlymoved,bloggersvideo4com
2023-10-03,Tiktok Ads,12.07.2023wide_DE,338,1.46,3,wide,v11
2023-10-03,Tiktok Ads,05.09.2023wide_DE,0,0.0,0,wide,v12
2023-10-03,Facebook Ads,02.07.23wide_DE,18,0.53,0,wide,v9com
2023-10-03,Tiktok Ads,,0,0.0,0,,
2023-10-03,Tiktok Ads,12.07.2023wide_DE,6420,17.08,68,wide,bloggersvideo4com
2023-10-03,Facebook Ads,04.07.23recentlymoved_DE,293,2.45,6,recentlymoved,bloggersvideo3com
2023-10-03,Tiktok Ads,12.07.2023wide_DE,164,0.74,3,wide,v3
2023-10-03,Facebook Ads,02.07.23wide_DE,415,6.28,6,wide,b6
2023-10-03,Facebook Ads,12.09.23interests_Uxui_DE,1048,10.08,40,interest_work_WebDev,bloggersvideo5
2023-10-03,Facebook Ads,02.07.23wide_DE,16,0.24,0,wide,b5
2023-10-03,Facebook Ads,,0,0.0,0,,
2023-10-03,Facebook Ads,07.07.23LAL_DE,1,0.02,0,LAL1,v3
2023-10-03,Facebook Ads,07.07.23LAL_DE,1,0.02,0,LAL1,bloggersvideo1com
2023-10-03,Facebook Ads,12.09.23interests_Uxui_DE,185,1.82,3,interest_programming_WebDev,bloggersvideo5
2023-10-03,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,bloggersvideo2com
2023-10-03,Telegram posts,,1061,4.25,33,,
2023-10-03,Facebook Ads,02.07.23wide_DE,69,0.82,2,wide,v7com
2023-10-03,SMM,,367,5.24,0,promoposts_b,promo2
2023-10-03,Facebook Ads,02.07.23wide_DE,38,0.48,0,wide,v3
2023-10-03,Facebook Ads,12.09.23interests_Uxui_DE,3,0.02,0,interest_work_WebDev,v11comwebdev
2023-10-03,Facebook Ads,15.07.23b_DE,62,1.67,4,b,v11comwebdev
2023-10-03,Youtube Ads,youtube_shorts_DE,16336,2.55,141,Com_august,ad_da_1
2023-10-03,Telegram posts,,0,0.0,0,,
2023-10-03,Facebook Ads,03.07.23women,123,1.32,0,women,bloggersvideo3com
2023-10-03,Facebook Ads,07.07.23LAL_DE,1,0.01,0,LAL1,bloggersvideo2com
